ticker,date,daily_return,return_30d,return_90d,return_180d,return_1y,volatility_30d,volatility_90d,sma50_ratio,sma200_ratio,drawdown,target_30d,target_90d,target_252d,future_date_30d,future_date_90d
TRENT.NS,2020-01-27,-0.0180867478141607,0.1333729098644502,0.2756124721603563,0.52448762310354,0.6005309487215313,0.2707308246501942,0.3062017017844811,0.0766625060153993,0.2407599668336359,-0.0458937198067632,0.1513749454386732,-0.0781318201658664,0.085202968136185,2020-03-11,2020-06-11
TRENT.NS,2020-01-28,0.0265386294194676,0.149574738488611,0.3170922939068101,0.5881955699621828,0.647611041053664,0.2774922391094996,0.3083775362953649,0.1020102150789561,0.2705152723304487,-0.0205730468099282,0.0156475890807039,-0.1217790628454801,0.0904838846840716,2020-03-12,2020-06-12
TRENT.NS,2020-01-29,-0.0096947019304363,0.1277358125121055,0.2578310650248434,0.5298213347346294,0.6457037874505369,0.2802352026893977,0.3037836675104214,0.0882221561844098,0.2550290073900678,-0.0300682991837413,0.0312580506655217,-0.122026620867325,0.1434091884929154,2020-03-13,2020-06-15
TRENT.NS,2020-01-30,-0.000429368827823,0.1342818164100565,0.2778570644417608,0.5744623292303532,0.6380523501266535,0.2788770643962501,0.3021616044498431,0.0843036795528644,0.2513989543723169,-0.0304847576211893,-0.0171821305841924,-0.1040378006872851,0.1693298969072163,2020-03-16,2020-06-16
TRENT.NS,2020-01-31,0.0151202749140892,0.1464053555835838,0.2062066149448753,0.5952477386256241,0.6456824512534818,0.2806167348231554,0.2769851785776154,0.096700061443419,0.2669560993707034,-0.0158254206230218,-0.0913168584969531,-0.1123899796885579,0.1334631008801625,2020-03-17,2020-06-17
TRENT.NS,2020-02-03,0.0055010155721055,0.1269088494735843,0.1693897637795274,0.6457958165950961,0.6233091952452521,0.2753010291829209,0.2706772768291423,0.099026130199584,0.2705497873505382,-0.0104114609361985,-0.1768369665853042,-0.1122801111017589,0.1589091827287267,2020-03-18,2020-06-18
TRENT.NS,2020-02-04,0.011278511909772,0.155955358860881,0.1655995343422585,0.6067130248729609,0.6445387352860661,0.2704577252279921,0.270296639010846,0.1075447626913661,0.2814052264055862,0.0,-0.2161464835622139,-0.0513524760715772,0.1517270079067831,2020-03-19,2020-06-19
TRENT.NS,2020-02-05,-0.013566375364128,0.1369915579432079,0.1443468185768079,0.6438280166435506,0.6506963788300837,0.2757178887639049,0.2714745921771384,0.0890419518219309,0.2608047896114451,-0.0135663753641281,-0.147401282483969,-0.0105467431657104,0.1446169422882213,2020-03-20,2020-06-22
TRENT.NS,2020-02-06,0.0008437394532567,0.1301448170731709,0.1643109540636043,0.6132190942472462,0.6648421052631579,0.2758051798458436,0.2697732394453339,0.086448790728091,0.258658449628196,-0.0127340823970037,-0.3184960377676614,0.1083291181925476,0.1648120047209575,2020-03-23,2020-06-23
TRENT.NS,2020-02-07,0.1170966110268081,0.2146851223760195,0.3309562073121734,0.8075296685308959,0.899512614678899,0.4174869959964832,0.3287326027284588,0.2071516286662753,0.401427338567754,0.0,-0.389630971247453,0.0040751641385556,0.0467889215908232,2020-03-24,2020-06-24
TRENT.NS,2020-02-10,0.0501094257037204,0.2780124908155768,0.4377970655094028,0.8862681306764266,1.0038882488479262,0.4348887135660512,0.3335842016399977,0.2596020327433161,0.4663977304821038,0.0,-0.3581027667984189,-0.0138699245418613,-0.0145167085878549,2020-03-25,2020-06-25
TRENT.NS,2020-02-11,-0.0270212001437297,0.2841695911979514,0.4142901911626451,0.8141498057081604,0.9759194395796849,0.4313330847608811,0.3367402027963712,0.2189215079010673,0.4220204685241826,-0.0270212001437297,-0.2676711721692888,0.0154368860329416,0.0365610458674938,2020-03-26,2020-06-26
TRENT.NS,2020-02-12,0.0418790161754929,0.331634097989238,0.4117293835068052,0.8441626356386456,0.9983000424989374,0.4416677034232473,0.3361237080649651,0.2615526058314388,0.4762240645662268,0.0,-0.3147596767333049,-0.0761378136962993,0.0637317453565859,2020-03-27,2020-06-29
TRENT.NS,2020-02-13,0.0412590387069331,0.3566084788029924,0.4987755102040816,0.9503386004514672,1.0742832933201525,0.4496677458197136,0.339485149307868,0.3032460480270302,0.5310597804417745,0.0,-0.3826933551198256,-0.1621732026143791,0.0462962962962962,2020-03-30,2020-06-30
TRENT.NS,2020-02-14,0.0325435729847494,0.4150027990296696,0.5534159582095668,1.018097139055223,1.1518161180476731,0.44961685766756,0.3423375285307532,0.3335373295488517,0.574269424700335,0.0,-0.361268627192404,-0.189832520110774,0.0272979032045366,2020-03-31,2020-07-01
TRENT.NS,2020-02-17,-0.0112092839245681,0.4148504575903384,0.487403292997421,1.0040090872644662,1.129811106376935,0.4496645192631657,0.3402088812400229,0.3072533557427266,0.5503098603780352,-0.0112092839245681,-0.3789010402774073,-0.1858495598826353,0.0589490530808216,2020-04-01,2020-07-02
TRENT.NS,2020-02-18,-0.0298746332355294,0.3648559902429871,0.4609359309098213,0.9410273515677116,1.0219596942321054,0.465536702691697,0.3439377193089358,0.2582315222110556,0.4982291689194684,-0.0407490439140181,-0.3810145724498213,-0.1483365411053065,0.1222848501512237,2020-04-03,2020-07-03
TRENT.NS,2020-02-19,0.0656447621666207,0.4571858257355012,0.5270882584712371,1.0552830438817449,1.1682517482517485,0.4900201477115344,0.3580368108453118,0.3281144253290089,0.5897129585242116,0.0,-0.4106302006063342,-0.1872540798555118,0.0132877507579178,2020-04-07,2020-07-06
TRENT.NS,2020-02-20,0.0011610656002063,0.4175723810393641,0.534605497330433,1.0246543177667622,1.190684544812985,0.4887567951345961,0.357793236564702,0.317055619952107,0.5848930215080224,0.0,-0.4039043876038914,-0.1882610656529861,0.0114683332259519,2020-04-08,2020-07-07
TRENT.NS,2020-02-24,0.0256426776625218,0.4457360820997187,0.5762946826418458,1.0299668451925528,1.2816396732119824,0.4898849471183785,0.3592745045720656,0.3376389189988591,0.6187288113187979,0.0,-0.4162949934041082,-0.21131980652051,0.0292731955524843,2020-04-09,2020-07-08
TRENT.NS,2020-02-25,-0.0400150763238896,0.4008616738472819,0.51067615658363,0.8546116504854369,1.2299722749160953,0.509632937281087,0.3671572524780359,0.273041704986205,0.5478421164578502,-0.0400150763238897,-0.4060332417222876,-0.1863630414867163,0.058303886925795,2020-04-13,2020-07-09
TRENT.NS,2020-02-26,-0.0341578327444052,0.3151563753007218,0.4743781839976027,0.7910447761194028,1.1661285588494277,0.5238364985936701,0.3720734456475625,0.2203450368501209,0.4894226771666254,-0.0728060807839689,-0.3842818428184282,-0.1478319783197832,0.1252032520325203,2020-04-15,2020-07-10
TRENT.NS,2020-02-27,-0.0052845528455284,0.25712817878243,0.4124098124098125,0.8184295268763935,1.143983644859813,0.5171248179184877,0.3680024192619762,0.2052148815553363,0.4762856163205879,-0.0777058860481186,-0.3729055986922762,-0.1643509058711346,0.2340280615719927,2020-04-16,2020-07-13
TRENT.NS,2020-02-28,0.0042228579212642,0.2463229078613695,0.4168748798769943,0.8270136307311029,1.21314920444311,0.5170416228309727,0.3679663697313095,0.2014635299102813,0.4770609252568503,-0.0738111690432816,-0.3371540965816604,-0.1457542051003798,0.2356212696690178,2020-04-17,2020-07-14
TRENT.NS,2020-03-02,-0.00732501356484,0.237402773080825,0.3907259597111363,0.8217575304953946,1.271260086902545,0.5184216511574566,0.3682574577282781,0.1843072013257507,0.4609512953016181,-0.0805955147936429,-0.346337797212353,-0.1515441377425526,0.2668078710030064,2020-04-20,2020-07-15
TRENT.NS,2020-03-03,-0.0079939874282589,0.2093120106613362,0.3507303004930691,0.8031544957774466,1.191547169811321,0.5198534769825034,0.3675962850041546,0.167328627249192,0.4440113659080442,-0.0879452226898674,-0.347820097802879,-0.1589641159859495,0.2141332047661683,2020-04-21,2020-07-16
TRENT.NS,2020-03-04,-0.0582684757903437,0.1503449436311628,0.2567095588235293,0.7040129611166501,1.0650959069626942,0.5513251558151953,0.3815782827016091,0.0935443056197604,0.3556945765772106,-0.1410892644010302,-0.3073209975864842,-0.0895194909676002,0.2939369560447598,2020-04-22,2020-07-17
TRENT.NS,2020-03-05,0.0017552841366197,0.168287273967929,0.254074345357993,0.7437301082113303,1.0690332326283989,0.5485440934570424,0.3815783213010854,0.0897584820874479,0.3537206810805253,-0.139581632012061,-0.2715193107979849,-0.1038913630722055,0.3225523837336643,2020-04-23,2020-07-20
TRENT.NS,2020-03-06,0.0130685551580636,0.1769296013570822,0.2922331905382753,0.7582361885453621,1.1120243531202436,0.5489523505554285,0.3804993228544993,0.098094083460215,0.3670053804409665,-0.1283372071109995,-0.2998702796194868,-0.1204237532430094,0.3147881233784955,2020-04-24,2020-07-21
TRENT.NS,2020-03-09,-0.0482127414240414,0.1320932624721413,0.2279869827986982,0.6865023624058231,1.0203457243383816,0.5693068138002882,0.3900758486296804,0.0413644105216679,0.2973432802539482,-0.1703624599535146,-0.2519118649201182,-0.0863178617399863,0.3274021352313165,2020-04-27,2020-07-22
TRENT.NS,2020-03-11,-0.0013629136064208,0.1513749454386732,0.2174836148804579,0.6640171587181429,1.0391156462585038,0.5655279852467728,0.3900498977703399,0.0361851667371129,0.2918872828590586,-0.1714931842452415,-0.2543028281143378,-0.1059216013344453,0.2826597922511182,2020-04-28,2020-07-23
TRENT.NS,2020-03-12,-0.0944726666161196,0.0156475890807039,0.0907845465339298,0.4392624728850325,0.8087233075874602,0.6310149784464565,0.4221558485226814,-0.063765539234362,0.167278095723059,-0.2497644324392236,-0.1843757849786484,-0.0329900360043539,0.4221719835887132,2020-04-29,2020-07-24
TRENT.NS,2020-03-13,0.0055262496860086,0.0312580506655217,0.1250702641933669,0.4503623188405798,0.8478227419603017,0.6302573213069387,0.4198314132282622,-0.0606770258918052,0.1712332474584998,-0.2456184433695583,-0.1589641102506453,-0.0836872345740694,0.3698892497293695,2020-04-30,2020-07-27
TRENT.NS,2020-03-16,-0.0473811308185527,-0.0171821305841924,0.0420841683366735,0.3990461049284577,0.6998514115898959,0.6461781760905178,0.4252618711261837,-0.1060404782370868,0.113616098372018,-0.2813618945913688,-0.1651223776223775,-0.0393356643356643,0.4390734265734266,2020-05-04,2020-07-28
TRENT.NS,2020-03-17,-0.0614510489510489,-0.0913168584969531,-0.0015808071415287,0.260063372843563,0.5542848870874351,0.6685537120616897,0.4364590748091393,-0.1610001422166099,0.0435467175950898,-0.3255229599849237,-0.1137189158982956,0.0327838316103195,0.4886839899413244,2020-05-05,2020-07-29
